subject,task,run,trial,y,f0,f1,f2,f3,f4,f5
S002,executed,R03,1,0.0,13.712902211663819,13.408995979879354,13.950939487134182,14.583397801923805,14.472248082060704,14.937787242872506
S002,executed,R03,3,1.0,14.500214511002142,14.785605113036182,14.84080260478815,14.37905499082675,14.47993575332338,15.118096360682987
S002,executed,R03,5,1.0,15.020156048194774,14.863577453514857,15.496827288181205,14.99790499269569,14.869902064868677,15.469221699674735
S002,executed,R03,7,0.0,14.416179190431796,14.469383678166993,14.679097988621205,14.336607977226548,14.589341931716953,15.302743430779062
S002,executed,R03,9,0.0,14.313853433188221,13.785352495617902,14.581325587855963,14.76376333940408,14.472992028474994,15.616726115721328
S002,executed,R03,11,1.0,13.896531204177206,14.062196604967857,14.382591148345456,14.599503433522958,14.99587131890411,15.967673785703473
S002,executed,R03,13,1.0,14.305949140225621,14.15761798303842,14.418283142848658,15.12924543525477,14.79895665512326,15.60802990515376
S002,executed,R03,15,0.0,14.483571082914848,14.18586849380331,14.934874146365784,14.602470169536542,14.426878077149487,15.353842534278208
S002,executed,R03,17,1.0,14.967789685441893,14.71195371498093,15.582503017976142,14.789550452148596,14.606306183267318,15.463529276673164
S002,executed,R03,19,0.0,13.496735536837935,13.493176684499012,14.119329617422606,14.656698723570525,14.170607961942967,15.159207265662618
S002,executed,R03,21,0.0,14.713077521244433,14.227114654124486,14.955044855808403,14.671465408320495,14.308790555622053,15.534899015712023
S002,executed,R03,23,1.0,13.76440337634347,14.441448179007848,14.445009458978735,15.261162954914102,14.958588334856424,15.395674677850947
S002,executed,R03,25,0.0,13.724279838487323,13.319614456716089,14.21508190533924,14.931586670024378,14.75545075913851,15.49465313046093
S002,executed,R03,27,1.0,15.236043794057819,14.439032295917539,15.377043282842509,14.97635869550132,14.848508625501344,15.426779554248787
S002,executed,R03,29,0.0,14.92559277682556,14.239155737565497,15.01968436770771,16.783613139166313,14.780045885765366,15.79635378956975
S002,executed,R07,1,1.0,14.127570364059885,14.371887179089645,14.127710724431111,14.317741027948143,14.068476908065513,14.932647207348657
S002,executed,R07,3,0.0,14.655214937337602,14.163435110593467,14.759653075066993,14.796168742696208,14.98135424567117,15.703679432858955
S002,executed,R07,5,1.0,13.951989740697382,13.949487372353113,14.330637839112958,14.386670254948527,14.525265498704973,15.289051917209829
S002,executed,R07,7,0.0,15.349924747014457,14.719311382997693,15.200474038173494,14.852433024045679,14.318567510289611,15.512629685180015
S002,executed,R07,9,1.0,13.528370873180908,13.681265324702414,14.19861938955398,14.593790378446306,14.63656078936357,15.48461167773996
S002,executed,R07,11,0.0,14.432867226513475,13.941511719820129,14.210640186799719,14.745545099203385,14.426780513134393,15.175052031752314
S002,executed,R07,13,0.0,14.994433142992158,14.648699514955773,15.50767470917598,14.855495525564788,14.900910939852956,15.974307628559622
S002,executed,R07,15,1.0,14.105986992933108,14.081669822696265,14.3998269228381,14.96506947875274,14.74712847552908,15.61596545522103
S002,executed,R07,17,0.0,13.977503202724169,13.697286292152206,14.500708439528935,14.448456064086164,14.207948850929,15.310704390175303
S002,executed,R07,19,1.0,14.922830966126858,14.757810655000666,14.960113656639763,15.435720854059939,15.378520652081727,15.68940950523362
S002,executed,R07,21,0.0,14.163844526698291,13.75699557787569,14.34785582071625,14.740115357483397,14.195206402842627,14.849349584675819
